timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681859706,464,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-77,text,true,,10549,294,99,99,http://blazedemo.com//purchase.php,464,0,229
1560681860099,444,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-76,text,true,,8550,117,98,98,http://blazedemo.com//,444,0,218
1560681860241,463,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-78,text,true,,10547,292,99,99,http://blazedemo.com//purchase.php,463,0,224
1560681860597,458,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-77,text,true,,8550,117,98,98,http://blazedemo.com//,458,0,236
1560681860691,444,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-79,text,true,,10551,296,99,99,http://blazedemo.com//purchase.php,444,0,216
1560681861099,458,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-74,text,true,,8550,117,98,98,http://blazedemo.com//,458,0,214
1560681861170,478,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-80,text,true,,10545,290,99,99,http://blazedemo.com//purchase.php,477,0,216
1560681861596,504,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-79,text,true,,8550,117,99,99,http://blazedemo.com//,503,0,226
1560681861690,448,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-81,text,true,,10546,291,99,99,http://blazedemo.com//purchase.php,442,0,216
1560681862096,458,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-80,text,true,,8550,117,98,98,http://blazedemo.com//,458,0,223
1560681862276,470,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-82,text,true,,10546,291,99,99,http://blazedemo.com//purchase.php,470,0,224
1560681862599,473,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-78,text,true,,8550,117,98,98,http://blazedemo.com//,473,0,216
1560681862738,457,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-83,text,true,,10551,296,99,99,http://blazedemo.com//purchase.php,457,0,222
1560681863099,505,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-81,text,true,,8550,117,99,99,http://blazedemo.com//,505,0,224
1560681863233,463,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-84,text,true,,10549,294,99,99,http://blazedemo.com//purchase.php,462,0,213
