timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681477353,474,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-215,text,true,,11185,247,230,230,http://blazedemo.com//reserve.php,470,0,233
1560681477776,598,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-95,text,true,,10549,294,229,229,http://blazedemo.com//purchase.php,597,0,231
1560681477917,457,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-1,text,true,,11185,247,228,228,http://blazedemo.com//reserve.php,457,0,218
1560681478367,435,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-2,text,true,,11185,247,227,227,http://blazedemo.com//reserve.php,435,0,212
1560681478914,453,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-216,text,true,,11185,247,226,226,http://blazedemo.com//reserve.php,453,0,226
1560681478930,459,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-97,text,true,,10547,292,225,225,http://blazedemo.com//purchase.php,458,0,221
1560681479291,488,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-96,text,true,,10545,290,224,224,http://blazedemo.com//purchase.php,488,0,248
1560681479345,472,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-98,text,true,,10546,290,223,223,http://blazedemo.com//purchase.php,471,0,234
1560681479345,476,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-3,text,true,,11185,247,222,222,http://blazedemo.com//reserve.php,475,0,234
1560681479843,443,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-99,text,true,,10546,291,221,221,http://blazedemo.com//purchase.php,441,0,213
1560681479901,414,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-217,text,true,,11185,247,220,220,http://blazedemo.com//reserve.php,414,0,201
1560681480371,436,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-100,text,true,,10546,291,219,219,http://blazedemo.com//purchase.php,436,0,213
1560681480371,464,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-4,text,true,,11185,247,218,218,http://blazedemo.com//reserve.php,463,0,225
1560681480875,441,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-218,text,true,,11185,247,217,217,http://blazedemo.com//reserve.php,441,0,215
1560681481382,441,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-102,text,true,,10552,297,216,216,http://blazedemo.com//purchase.php,441,0,214
1560681481440,464,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-5,text,true,,11185,247,215,215,http://blazedemo.com//reserve.php,459,0,224
1560681481801,456,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-101,text,true,,10552,297,214,214,http://blazedemo.com//purchase.php,456,0,222
1560681481840,466,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-103,text,true,,10544,289,213,213,http://blazedemo.com//purchase.php,465,0,230
1560681481872,483,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-219,text,true,,11185,247,212,212,http://blazedemo.com//reserve.php,482,0,256
1560681482318,450,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-104,text,true,,10550,295,211,211,http://blazedemo.com//purchase.php,450,0,213
1560681482354,467,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-6,text,true,,11185,247,210,210,http://blazedemo.com//reserve.php,467,0,228
1560681482822,437,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-105,text,true,,10551,295,209,209,http://blazedemo.com//purchase.php,437,0,213
1560681482882,441,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-220,text,true,,11185,247,208,208,http://blazedemo.com//reserve.php,440,0,214
1560681483299,447,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-106,text,true,,10545,290,207,207,http://blazedemo.com//purchase.php,444,0,219
1560681483352,446,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-221,text,true,,11185,247,206,206,http://blazedemo.com//reserve.php,445,0,220
1560681483878,417,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-107,text,true,,10545,290,205,205,http://blazedemo.com//purchase.php,417,0,200
1560681483896,458,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-222,text,true,,11185,247,204,204,http://blazedemo.com//reserve.php,458,0,231
1560681484326,465,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-108,text,true,,10544,289,203,203,http://blazedemo.com//purchase.php,465,0,226
1560681484383,415,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-7,text,true,,11185,247,202,202,http://blazedemo.com//reserve.php,415,0,201
1560681484892,444,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-109,text,true,,10550,294,201,201,http://blazedemo.com//purchase.php,443,0,216
1560681484892,458,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-8,text,true,,11185,247,200,200,http://blazedemo.com//reserve.php,458,0,222
1560681485326,445,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-110,text,true,,10546,290,199,199,http://blazedemo.com//purchase.php,445,0,218
1560681485347,533,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-9,text,true,,11185,247,198,198,http://blazedemo.com//reserve.php,533,0,232
1560681485962,566,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-223,text,true,,11185,247,197,197,http://blazedemo.com//reserve.php,566,0,350
1560681485912,642,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-111,text,true,,10550,295,196,196,http://blazedemo.com//purchase.php,642,0,400
1560681486293,472,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-112,text,true,,10547,292,195,195,http://blazedemo.com//purchase.php,472,0,235
1560681486352,645,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-10,text,true,,11185,247,194,194,http://blazedemo.com//reserve.php,645,0,413
1560681486818,476,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-113,text,true,,10549,294,193,193,http://blazedemo.com//purchase.php,476,0,232
1560681486922,488,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-224,text,true,,11185,247,192,192,http://blazedemo.com//reserve.php,488,0,226
1560681487295,487,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-114,text,true,,10551,295,191,191,http://blazedemo.com//purchase.php,487,0,238
1560681487373,551,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-11,text,true,,11185,247,190,190,http://blazedemo.com//reserve.php,551,0,274
